timestamp,city,temperature,light,airquality_raw,sound,humidity,dust
2015-02-16T17:00:00.000Z,Geneva,10.0118343854813,4.78514780816492,26.6504389656606,1776.41755090635,48.3608520837949,1906.21016762443
2015-02-16T18:00:00.000Z,Geneva,9.47768240220251,0.499676228516098,26.0951341413274,1776.29067559658,49.5094040783327,1959.47411514639
2015-02-16T19:00:00.000Z,Geneva,9.56208512490993,0,26.6912415320248,1811.53749288982,50.2552548585713,1941.08788330089
2015-02-16T20:00:00.000Z,Geneva,9.49690409888024,0,27.265640675618,1811.84708150061,50.8744223736453,2041.04467628161
2015-02-16T21:00:00.000Z,Geneva,9.42853594620563,0,26.9746766227464,1821.78758229265,51.1795655791647,2013.53033232898
2015-02-16T22:00:00.000Z,Geneva,9.52677638941867,0,27.8759240468394,1815.34031666971,50.9637760944465,1938.54624537119
2015-02-16T23:00:00.000Z,Geneva,9.36277249138038,0,27.3581924132184,1789.93114985141,51.175134935598,2049.50564206798
2015-02-17T00:00:00.000Z,Geneva,8.83612823477495,0,36.0505365161008,1740.15147413617,52.4459399982569,1945.06269665137
2015-02-17T01:00:00.000Z,Geneva,8.74388086374605,0,39.7982128047409,1724.08281168689,52.4381022732309,1889.56855077431
2015-02-17T02:00:00.000Z,Geneva,8.53708044717152,0,39.5501884144578,1721.46232093286,52.5039595475707,1843.88280195909
2015-02-17T03:00:00.000Z,Geneva,8.49951916424797,0,39.5813111592722,1712.05986926413,52.4026393209124,1808.23399738852
2015-02-17T04:00:00.000Z,Geneva,8.44207376495816,0,39.6545611679489,1728.45395707013,52.3308375893025,1735.78759295292
2015-02-17T05:00:00.000Z,Geneva,8.45481511829898,0,40.0333074931836,1736.1019108162,52.2898372802053,1832.78736867494
2015-02-17T06:00:00.000Z,Geneva,8.25734721381287,6.92933009227282,38.6097938519205,1736.28692164579,52.7442455899838,1919.83579506685
2015-02-17T07:00:00.000Z,Geneva,8.40923015634559,67.9701602199765,38.6683196155091,1732.51666145256,52.1481619874279,1920.8858389045
2015-02-17T08:00:00.000Z,Geneva,8.64817417979996,153.393033384658,37.5054138337413,1741.37956184738,51.1880479610652,2058.16641546767
2015-02-17T09:00:00.000Z,Geneva,8.80197677716815,240.925031868188,37.3296604000593,1740.24158564837,50.4639721752519,1979.48073414473
2015-02-17T10:00:00.000Z,Geneva,8.98470527201832,333.265099857605,36.9633806015618,1735.78659817415,49.9602450335761,1986.33817695819
2015-02-17T11:00:00.000Z,Geneva,9.54525343857327,440.964132445746,37.3590717821867,1724.40076011408,48.737434143795,1995.52046460528
2015-02-17T12:00:00.000Z,Geneva,10.0259597478672,535.924439087995,36.9690472857385,1734.85745109618,47.3377212152406,1935.4552966651
2015-02-17T13:00:00.000Z,Geneva,10.3291627258865,522.201229995571,35.3863883954155,1686.20544064437,45.9120631149805,1895.32982277162
2015-02-17T14:00:00.000Z,Geneva,10.4497882255054,418.56133950692,35.3768286992563,1691.02900069569,45.5476755302446,1878.81550475845
2015-02-17T15:00:00.000Z,Geneva,10.4198264589696,268.777112983841,35.5806695320509,1676.75942892279,45.5425244679597,1861.6663345627
2015-02-17T16:00:00.000Z,Geneva,10.2159962978573,119.609190506191,35.6529968645003,1690.58437858497,45.9478463163502,1832.74950898082
